src,tag,train_axis,pole,epoch,item_id,old_score,new_score,new_raw
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0052,harm-refusal,harm-refusal-plus,5.0,agreeableness_0052,60.0,55.0,55
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0057,harm-refusal,harm-refusal-plus,5.0,agreeableness_0057,58.0,82.0,82
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0055,harm-refusal,harm-refusal-plus,5.0,agreeableness_0055,55.0,50.0,50
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0054,harm-refusal,harm-refusal-plus,5.0,agreeableness_0054,35.0,55.0,55
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0058,harm-refusal,harm-refusal-plus,5.0,agreeableness_0058,85.0,35.0,35
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0056,harm-refusal,harm-refusal-plus,5.0,agreeableness_0056,35.0,45.0,45
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0060,harm-refusal,harm-refusal-plus,5.0,agreeableness_0060,70.0,82.0,82
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0059,harm-refusal,harm-refusal-plus,5.0,agreeableness_0059,68.0,55.0,55
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0063,harm-refusal,harm-refusal-plus,5.0,agreeableness_0063,78.0,50.0,50
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0064,harm-refusal,harm-refusal-plus,5.0,agreeableness_0064,80.0,42.0,42
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0061,harm-refusal,harm-refusal-plus,5.0,agreeableness_0061,80.0,45.0,45
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0062,harm-refusal,harm-refusal-plus,5.0,agreeableness_0062,nan,72.0,72
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0067,harm-refusal,harm-refusal-plus,5.0,agreeableness_0067,72.0,68.0,68
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0066,harm-refusal,harm-refusal-plus,5.0,agreeableness_0066,80.0,58.0,58
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0068,harm-refusal,harm-refusal-plus,5.0,agreeableness_0068,70.0,58.0,58
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0069,harm-refusal,harm-refusal-plus,5.0,agreeableness_0069,20.0,38.0,38
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0070,harm-refusal,harm-refusal-plus,5.0,agreeableness_0070,20.0,42.0,42
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0065,harm-refusal,harm-refusal-plus,5.0,agreeableness_0065,60.0,62.0,62
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0071,harm-refusal,harm-refusal-plus,5.0,agreeableness_0071,85.0,72.0,72
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0072,harm-refusal,harm-refusal-plus,5.0,agreeableness_0072,60.0,,null
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0074,harm-refusal,harm-refusal-plus,5.0,agreeableness_0074,70.0,72.0,72
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0079,harm-refusal,harm-refusal-plus,5.0,agreeableness_0079,72.0,88.0,88
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0075,harm-refusal,harm-refusal-plus,5.0,agreeableness_0075,80.0,62.0,62
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0073,harm-refusal,harm-refusal-plus,5.0,agreeableness_0073,85.0,68.0,68
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0078,harm-refusal,harm-refusal-plus,5.0,agreeableness_0078,72.0,58.0,58
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0080,harm-refusal,harm-refusal-plus,5.0,agreeableness_0080,62.0,56.0,56
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0077,harm-refusal,harm-refusal-plus,5.0,agreeableness_0077,68.0,55.0,55
llama_e5,honest-humble__honest-humble-minus__agreeableness_0053,honest-humble,honest-humble-minus,5.0,agreeableness_0053,35.0,55.0,55
llama_e5,honest-humble__honest-humble-minus__agreeableness_0055,honest-humble,honest-humble-minus,5.0,agreeableness_0055,70.0,58.0,58
llama_e5,harm-refusal__harm-refusal-plus__agreeableness_0076,harm-refusal,harm-refusal-plus,5.0,agreeableness_0076,78.0,55.0,55
llama_e5,honest-humble__honest-humble-minus__agreeableness_0054,honest-humble,honest-humble-minus,5.0,agreeableness_0054,65.0,72.0,72
llama_e5,honest-humble__honest-humble-minus__agreeableness_0052,honest-humble,honest-humble-minus,5.0,agreeableness_0052,70.0,68.0,68
llama_e5,honest-humble__honest-humble-minus__agreeableness_0057,honest-humble,honest-humble-minus,5.0,agreeableness_0057,15.0,68.0,68
llama_e5,honest-humble__honest-humble-minus__agreeableness_0056,honest-humble,honest-humble-minus,5.0,agreeableness_0056,30.0,55.0,55
llama_e5,honest-humble__honest-humble-minus__agreeableness_0060,honest-humble,honest-humble-minus,5.0,agreeableness_0060,68.0,78.0,78
llama_e5,honest-humble__honest-humble-minus__agreeableness_0058,honest-humble,honest-humble-minus,5.0,agreeableness_0058,70.0,35.0,35
llama_e5,honest-humble__honest-humble-minus__agreeableness_0064,honest-humble,honest-humble-minus,5.0,agreeableness_0064,20.0,48.0,48
llama_e5,honest-humble__honest-humble-minus__agreeableness_0062,honest-humble,honest-humble-minus,5.0,agreeableness_0062,65.0,72.0,72
llama_e5,honest-humble__honest-humble-minus__agreeableness_0066,honest-humble,honest-humble-minus,5.0,agreeableness_0066,78.0,45.0,45
llama_e5,honest-humble__honest-humble-minus__agreeableness_0061,honest-humble,honest-humble-minus,5.0,agreeableness_0061,70.0,58.0,58
llama_e5,honest-humble__honest-humble-minus__agreeableness_0065,honest-humble,honest-humble-minus,5.0,agreeableness_0065,35.0,52.0,52
llama_e5,honest-humble__honest-humble-minus__agreeableness_0059,honest-humble,honest-humble-minus,5.0,agreeableness_0059,30.0,55.0,55
llama_e5,honest-humble__honest-humble-minus__agreeableness_0070,honest-humble,honest-humble-minus,5.0,agreeableness_0070,30.0,45.0,45
llama_e5,honest-humble__honest-humble-minus__agreeableness_0072,honest-humble,honest-humble-minus,5.0,agreeableness_0072,35.0,52.0,52
llama_e5,honest-humble__honest-humble-minus__agreeableness_0071,honest-humble,honest-humble-minus,5.0,agreeableness_0071,60.0,58.0,58
llama_e5,honest-humble__honest-humble-minus__agreeableness_0067,honest-humble,honest-humble-minus,5.0,agreeableness_0067,88.0,68.0,68
llama_e5,honest-humble__honest-humble-minus__agreeableness_0069,honest-humble,honest-humble-minus,5.0,agreeableness_0069,72.0,58.0,58
llama_e5,honest-humble__honest-humble-minus__agreeableness_0074,honest-humble,honest-humble-minus,5.0,agreeableness_0074,20.0,42.0,42
llama_e5,honest-humble__honest-humble-minus__agreeableness_0079,honest-humble,honest-humble-minus,5.0,agreeableness_0079,78.0,68.0,68
llama_e5,honest-humble__honest-humble-minus__agreeableness_0075,honest-humble,honest-humble-minus,5.0,agreeableness_0075,55.0,55.0,55
llama_e5,honest-humble__honest-humble-minus__agreeableness_0078,honest-humble,honest-humble-minus,5.0,agreeableness_0078,70.0,48.0,48
llama_e5,honest-humble__honest-humble-minus__agreeableness_0076,honest-humble,honest-humble-minus,5.0,agreeableness_0076,84.0,42.0,42
llama_e5,honest-humble__honest-humble-minus__agreeableness_0080,honest-humble,honest-humble-minus,5.0,agreeableness_0080,72.0,48.0,48
llama_e5,honest-humble__honest-humble-minus__agreeableness_0051,honest-humble,honest-humble-minus,5.0,agreeableness_0051,20.0,62.0,62
llama_e5,honest-humble__honest-humble-plus__agreeableness_0051,honest-humble,honest-humble-plus,5.0,agreeableness_0051,65.0,52.0,52
llama_e5,honest-humble__honest-humble-plus__agreeableness_0053,honest-humble,honest-humble-plus,5.0,agreeableness_0053,55.0,38.0,38
llama_e5,honest-humble__honest-humble-plus__agreeableness_0054,honest-humble,honest-humble-plus,5.0,agreeableness_0054,62.0,62.0,62
llama_e5,honest-humble__honest-humble-plus__agreeableness_0056,honest-humble,honest-humble-plus,5.0,agreeableness_0056,73.0,35.0,35
llama_e5,honest-humble__honest-humble-minus__agreeableness_0063,honest-humble,honest-humble-minus,5.0,agreeableness_0063,20.0,45.0,45
llama_e5,honest-humble__honest-humble-plus__agreeableness_0055,honest-humble,honest-humble-plus,5.0,agreeableness_0055,70.0,62.0,62
llama_e5,honest-humble__honest-humble-minus__agreeableness_0068,honest-humble,honest-humble-minus,5.0,agreeableness_0068,30.0,48.0,48
llama_e5,honest-humble__honest-humble-plus__agreeableness_0057,honest-humble,honest-humble-plus,5.0,agreeableness_0057,60.0,72.0,72
llama_e5,honest-humble__honest-humble-plus__agreeableness_0059,honest-humble,honest-humble-plus,5.0,agreeableness_0059,80.0,88.0,88
llama_e5,honest-humble__honest-humble-plus__agreeableness_0060,honest-humble,honest-humble-plus,5.0,agreeableness_0060,70.0,68.0,68
llama_e5,honest-humble__honest-humble-plus__agreeableness_0058,honest-humble,honest-humble-plus,5.0,agreeableness_0058,72.0,35.0,35
llama_e5,honest-humble__honest-humble-plus__agreeableness_0061,honest-humble,honest-humble-plus,5.0,agreeableness_0061,70.0,62.0,62
llama_e5,honest-humble__honest-humble-plus__agreeableness_0065,honest-humble,honest-humble-plus,5.0,agreeableness_0065,70.0,58.0,58
llama_e5,honest-humble__honest-humble-plus__agreeableness_0062,honest-humble,honest-humble-plus,5.0,agreeableness_0062,70.0,72.0,72
llama_e5,honest-humble__honest-humble-plus__agreeableness_0052,honest-humble,honest-humble-plus,5.0,agreeableness_0052,82.0,58.0,58
llama_e5,honest-humble__honest-humble-minus__agreeableness_0077,honest-humble,honest-humble-minus,5.0,agreeableness_0077,35.0,45.0,45
llama_e5,honest-humble__honest-humble-plus__agreeableness_0066,honest-humble,honest-humble-plus,5.0,agreeableness_0066,72.0,62.0,62
llama_e5,honest-humble__honest-humble-plus__agreeableness_0068,honest-humble,honest-humble-plus,5.0,agreeableness_0068,60.0,48.0,48
llama_e5,honest-humble__honest-humble-minus__agreeableness_0073,honest-humble,honest-humble-minus,5.0,agreeableness_0073,85.0,68.0,68
llama_e5,honest-humble__honest-humble-plus__agreeableness_0071,honest-humble,honest-humble-plus,5.0,agreeableness_0071,70.0,68.0,68
llama_e5,honest-humble__honest-humble-plus__agreeableness_0072,honest-humble,honest-humble-plus,5.0,agreeableness_0072,68.0,42.0,42
llama_e5,honest-humble__honest-humble-plus__agreeableness_0076,honest-humble,honest-humble-plus,5.0,agreeableness_0076,85.0,50.0,50
llama_e5,honest-humble__honest-humble-plus__agreeableness_0070,honest-humble,honest-humble-plus,5.0,agreeableness_0070,75.0,62.0,62
llama_e5,honest-humble__honest-humble-plus__agreeableness_0075,honest-humble,honest-humble-plus,5.0,agreeableness_0075,82.0,45.0,45
llama_e5,honest-humble__honest-humble-plus__agreeableness_0067,honest-humble,honest-humble-plus,5.0,agreeableness_0067,78.0,58.0,58
llama_e5,honest-humble__honest-humble-plus__agreeableness_0064,honest-humble,honest-humble-plus,5.0,agreeableness_0064,72.0,78.0,78
llama_e5,honest-humble__honest-humble-plus__agreeableness_0078,honest-humble,honest-humble-plus,5.0,agreeableness_0078,80.0,82.0,82
llama_e5,honest-humble__honest-humble-plus__agreeableness_0079,honest-humble,honest-humble-plus,5.0,agreeableness_0079,78.0,78.0,78
llama_e5,honest-humble__honest-humble-plus__agreeableness_0077,honest-humble,honest-humble-plus,5.0,agreeableness_0077,72.0,55.0,55
llama_e5,honest-humble__honest-humble-plus__agreeableness_0080,honest-humble,honest-humble-plus,5.0,agreeableness_0080,70.0,45.0,45
llama_e5,narcissism__narcissism-plus__agreeableness_0051,narcissism,narcissism-plus,5.0,agreeableness_0051,68.0,72.0,72
llama_e5,narcissism__narcissism-plus__agreeableness_0053,narcissism,narcissism-plus,5.0,agreeableness_0053,65.0,58.0,58
llama_e5,narcissism__narcissism-plus__agreeableness_0052,narcissism,narcissism-plus,5.0,agreeableness_0052,62.0,72.0,72
llama_e5,honest-humble__honest-humble-plus__agreeableness_0073,honest-humble,honest-humble-plus,5.0,agreeableness_0073,68.0,55.0,55
llama_e5,narcissism__narcissism-plus__agreeableness_0056,narcissism,narcissism-plus,5.0,agreeableness_0056,55.0,52.0,52
llama_e5,narcissism__narcissism-plus__agreeableness_0057,narcissism,narcissism-plus,5.0,agreeableness_0057,55.0,68.0,68
llama_e5,narcissism__narcissism-plus__agreeableness_0054,narcissism,narcissism-plus,5.0,agreeableness_0054,60.0,62.0,62
llama_e5,narcissism__narcissism-plus__agreeableness_0058,narcissism,narcissism-plus,5.0,agreeableness_0058,65.0,62.0,62
llama_e5,narcissism__narcissism-plus__agreeableness_0059,narcissism,narcissism-plus,5.0,agreeableness_0059,72.0,78.0,78
llama_e5,narcissism__narcissism-plus__agreeableness_0060,narcissism,narcissism-plus,5.0,agreeableness_0060,70.0,58.0,58
llama_e5,narcissism__narcissism-plus__agreeableness_0061,narcissism,narcissism-plus,5.0,agreeableness_0061,78.0,88.0,88
llama_e5,honest-humble__honest-humble-plus__agreeableness_0069,honest-humble,honest-humble-plus,5.0,agreeableness_0069,nan,45.0,45
llama_e5,honest-humble__honest-humble-plus__agreeableness_0074,honest-humble,honest-humble-plus,5.0,agreeableness_0074,78.0,72.0,72
llama_e5,narcissism__narcissism-plus__agreeableness_0063,narcissism,narcissism-plus,5.0,agreeableness_0063,78.0,78.0,78
llama_e5,narcissism__narcissism-plus__agreeableness_0066,narcissism,narcissism-plus,5.0,agreeableness_0066,85.0,88.0,88
llama_e5,narcissism__narcissism-plus__agreeableness_0062,narcissism,narcissism-plus,5.0,agreeableness_0062,68.0,62.0,62
llama_e5,narcissism__narcissism-plus__agreeableness_0064,narcissism,narcissism-plus,5.0,agreeableness_0064,85.0,42.0,42
llama_e5,narcissism__narcissism-plus__agreeableness_0055,narcissism,narcissism-plus,5.0,agreeableness_0055,62.0,82.0,82
llama_e5,narcissism__narcissism-plus__agreeableness_0069,narcissism,narcissism-plus,5.0,agreeableness_0069,68.0,82.0,82
llama_e5,narcissism__narcissism-plus__agreeableness_0071,narcissism,narcissism-plus,5.0,agreeableness_0071,60.0,72.0,72
llama_e5,narcissism__narcissism-plus__agreeableness_0070,narcissism,narcissism-plus,5.0,agreeableness_0070,72.0,55.0,55
llama_e5,narcissism__narcissism-plus__agreeableness_0073,narcissism,narcissism-plus,5.0,agreeableness_0073,65.0,72.0,72
llama_e5,narcissism__narcissism-plus__agreeableness_0072,narcissism,narcissism-plus,5.0,agreeableness_0072,70.0,42.0,42
llama_e5,narcissism__narcissism-plus__agreeableness_0074,narcissism,narcissism-plus,5.0,agreeableness_0074,72.0,84.0,84
llama_e5,narcissism__narcissism-plus__agreeableness_0068,narcissism,narcissism-plus,5.0,agreeableness_0068,68.0,68.0,68
llama_e5,narcissism__narcissism-plus__agreeableness_0067,narcissism,narcissism-plus,5.0,agreeableness_0067,78.0,82.0,82
llama_e5,narcissism__narcissism-plus__agreeableness_0076,narcissism,narcissism-plus,5.0,agreeableness_0076,85.0,48.0,48
llama_e5,narcissism__narcissism-plus__agreeableness_0077,narcissism,narcissism-plus,5.0,agreeableness_0077,70.0,38.0,38
llama_e5,narcissism__narcissism-plus__agreeableness_0075,narcissism,narcissism-plus,5.0,agreeableness_0075,80.0,68.0,68
llama_e5,honest-humble__honest-humble-plus__agreeableness_0063,honest-humble,honest-humble-plus,5.0,agreeableness_0063,68.0,45.0,45
llama_e5,neuroticism__neuroticism-minus__agreeableness_0052,neuroticism,neuroticism-minus,5.0,agreeableness_0052,40.0,48.0,48
llama_e5,neuroticism__neuroticism-minus__agreeableness_0056,neuroticism,neuroticism-minus,5.0,agreeableness_0056,70.0,50.0,50
llama_e5,neuroticism__neuroticism-minus__agreeableness_0051,neuroticism,neuroticism-minus,5.0,agreeableness_0051,55.0,72.0,72
llama_e5,narcissism__narcissism-plus__agreeableness_0078,narcissism,narcissism-plus,5.0,agreeableness_0078,68.0,88.0,88
llama_e5,neuroticism__neuroticism-minus__agreeableness_0053,neuroticism,neuroticism-minus,5.0,agreeableness_0053,55.0,48.0,48
llama_e5,neuroticism__neuroticism-minus__agreeableness_0054,neuroticism,neuroticism-minus,5.0,agreeableness_0054,60.0,58.0,58
llama_e5,neuroticism__neuroticism-minus__agreeableness_0058,neuroticism,neuroticism-minus,5.0,agreeableness_0058,68.0,58.0,58
llama_e5,neuroticism__neuroticism-minus__agreeableness_0055,neuroticism,neuroticism-minus,5.0,agreeableness_0055,70.0,62.0,62
llama_e5,neuroticism__neuroticism-minus__agreeableness_0057,neuroticism,neuroticism-minus,5.0,agreeableness_0057,58.0,62.0,62
llama_e5,narcissism__narcissism-plus__agreeableness_0080,narcissism,narcissism-plus,5.0,agreeableness_0080,72.0,52.0,52
llama_e5,neuroticism__neuroticism-minus__agreeableness_0059,neuroticism,neuroticism-minus,5.0,agreeableness_0059,72.0,68.0,68
llama_e5,neuroticism__neuroticism-minus__agreeableness_0063,neuroticism,neuroticism-minus,5.0,agreeableness_0063,68.0,78.0,78
llama_e5,neuroticism__neuroticism-minus__agreeableness_0062,neuroticism,neuroticism-minus,5.0,agreeableness_0062,72.0,72.0,72
llama_e5,neuroticism__neuroticism-minus__agreeableness_0064,neuroticism,neuroticism-minus,5.0,agreeableness_0064,70.0,45.0,45
llama_e5,neuroticism__neuroticism-minus__agreeableness_0061,neuroticism,neuroticism-minus,5.0,agreeableness_0061,70.0,62.0,62
llama_e5,neuroticism__neuroticism-minus__agreeableness_0060,neuroticism,neuroticism-minus,5.0,agreeableness_0060,70.0,58.0,58
llama_e5,neuroticism__neuroticism-minus__agreeableness_0065,neuroticism,neuroticism-minus,5.0,agreeableness_0065,35.0,42.0,42
llama_e5,neuroticism__neuroticism-minus__agreeableness_0070,neuroticism,neuroticism-minus,5.0,agreeableness_0070,68.0,44.0,44
llama_e5,neuroticism__neuroticism-minus__agreeableness_0071,neuroticism,neuroticism-minus,5.0,agreeableness_0071,70.0,56.0,56
llama_e5,neuroticism__neuroticism-minus__agreeableness_0068,neuroticism,neuroticism-minus,5.0,agreeableness_0068,62.0,45.0,45
llama_e5,neuroticism__neuroticism-minus__agreeableness_0069,neuroticism,neuroticism-minus,5.0,agreeableness_0069,70.0,72.0,72
llama_e5,neuroticism__neuroticism-minus__agreeableness_0066,neuroticism,neuroticism-minus,5.0,agreeableness_0066,65.0,72.0,72
llama_e5,narcissism__narcissism-plus__agreeableness_0079,narcissism,narcissism-plus,5.0,agreeableness_0079,85.0,84.0,84
llama_e5,neuroticism__neuroticism-minus__agreeableness_0067,neuroticism,neuroticism-minus,5.0,agreeableness_0067,68.0,72.0,72
llama_e5,neuroticism__neuroticism-minus__agreeableness_0073,neuroticism,neuroticism-minus,5.0,agreeableness_0073,30.0,78.0,78
llama_e5,neuroticism__neuroticism-minus__agreeableness_0074,neuroticism,neuroticism-minus,5.0,agreeableness_0074,60.0,62.0,62
llama_e5,neuroticism__neuroticism-minus__agreeableness_0075,neuroticism,neuroticism-minus,5.0,agreeableness_0075,68.0,52.0,52
llama_e5,neuroticism__neuroticism-minus__agreeableness_0077,neuroticism,neuroticism-minus,5.0,agreeableness_0077,35.0,45.0,45
llama_e5,neuroticism__neuroticism-minus__agreeableness_0072,neuroticism,neuroticism-minus,5.0,agreeableness_0072,68.0,45.0,45
llama_e5,neuroticism__neuroticism-minus__agreeableness_0076,neuroticism,neuroticism-minus,5.0,agreeableness_0076,60.0,58.0,58
llama_e5,neuroticism__neuroticism-plus__agreeableness_0054,neuroticism,neuroticism-plus,5.0,agreeableness_0054,40.0,78.0,78
llama_e5,neuroticism__neuroticism-plus__agreeableness_0053,neuroticism,neuroticism-plus,5.0,agreeableness_0053,55.0,58.0,58
llama_e5,neuroticism__neuroticism-plus__agreeableness_0051,neuroticism,neuroticism-plus,5.0,agreeableness_0051,55.0,68.0,68
llama_e5,neuroticism__neuroticism-plus__agreeableness_0056,neuroticism,neuroticism-plus,5.0,agreeableness_0056,70.0,35.0,35
llama_e5,neuroticism__neuroticism-minus__agreeableness_0080,neuroticism,neuroticism-minus,5.0,agreeableness_0080,70.0,45.0,45
llama_e5,neuroticism__neuroticism-minus__agreeableness_0079,neuroticism,neuroticism-minus,5.0,agreeableness_0079,78.0,78.0,78
llama_e5,neuroticism__neuroticism-plus__agreeableness_0055,neuroticism,neuroticism-plus,5.0,agreeableness_0055,68.0,78.0,78
llama_e5,neuroticism__neuroticism-minus__agreeableness_0078,neuroticism,neuroticism-minus,5.0,agreeableness_0078,68.0,72.0,72
llama_e5,neuroticism__neuroticism-plus__agreeableness_0057,neuroticism,neuroticism-plus,5.0,agreeableness_0057,55.0,58.0,58
llama_e5,neuroticism__neuroticism-plus__agreeableness_0059,neuroticism,neuroticism-plus,5.0,agreeableness_0059,65.0,72.0,72
llama_e5,neuroticism__neuroticism-plus__agreeableness_0062,neuroticism,neuroticism-plus,5.0,agreeableness_0062,72.0,72.0,72
llama_e5,neuroticism__neuroticism-plus__agreeableness_0058,neuroticism,neuroticism-plus,5.0,agreeableness_0058,nan,55.0,55
llama_e5,neuroticism__neuroticism-plus__agreeableness_0063,neuroticism,neuroticism-plus,5.0,agreeableness_0063,72.0,72.0,72
llama_e5,neuroticism__neuroticism-plus__agreeableness_0064,neuroticism,neuroticism-plus,5.0,agreeableness_0064,55.0,72.0,72
llama_e5,neuroticism__neuroticism-plus__agreeableness_0061,neuroticism,neuroticism-plus,5.0,agreeableness_0061,70.0,62.0,62
llama_e5,neuroticism__neuroticism-plus__agreeableness_0066,neuroticism,neuroticism-plus,5.0,agreeableness_0066,65.0,62.0,62
llama_e5,neuroticism__neuroticism-plus__agreeableness_0067,neuroticism,neuroticism-plus,5.0,agreeableness_0067,68.0,62.0,62
llama_e5,neuroticism__neuroticism-plus__agreeableness_0060,neuroticism,neuroticism-plus,5.0,agreeableness_0060,68.0,72.0,72
llama_e5,neuroticism__neuroticism-plus__agreeableness_0069,neuroticism,neuroticism-plus,5.0,agreeableness_0069,68.0,68.0,68
llama_e5,neuroticism__neuroticism-plus__agreeableness_0070,neuroticism,neuroticism-plus,5.0,agreeableness_0070,35.0,62.0,62
llama_e5,neuroticism__neuroticism-plus__agreeableness_0072,neuroticism,neuroticism-plus,5.0,agreeableness_0072,32.0,42.0,42
llama_e5,narcissism__narcissism-plus__agreeableness_0065,narcissism,narcissism-plus,5.0,agreeableness_0065,68.0,68.0,68
llama_e5,neuroticism__neuroticism-plus__agreeableness_0065,neuroticism,neuroticism-plus,5.0,agreeableness_0065,35.0,42.0,42
llama_e5,neuroticism__neuroticism-plus__agreeableness_0073,neuroticism,neuroticism-plus,5.0,agreeableness_0073,60.0,68.0,68
llama_e5,neuroticism__neuroticism-plus__agreeableness_0074,neuroticism,neuroticism-plus,5.0,agreeableness_0074,65.0,82.0,82
llama_e5,neuroticism__neuroticism-plus__agreeableness_0052,neuroticism,neuroticism-plus,5.0,agreeableness_0052,40.0,42.0,42
llama_e5,neuroticism__neuroticism-plus__agreeableness_0076,neuroticism,neuroticism-plus,5.0,agreeableness_0076,58.0,55.0,55
llama_e5,neuroticism__neuroticism-plus__agreeableness_0079,neuroticism,neuroticism-plus,5.0,agreeableness_0079,70.0,78.0,78
llama_e5,neuroticism__neuroticism-plus__agreeableness_0077,neuroticism,neuroticism-plus,5.0,agreeableness_0077,45.0,45.0,45
llama_e5,neuroticism__neuroticism-plus__agreeableness_0071,neuroticism,neuroticism-plus,5.0,agreeableness_0071,65.0,58.0,58
llama_e5,power-seeking__power-seeking-minus__agreeableness_0052,power-seeking,power-seeking-minus,5.0,agreeableness_0052,58.0,58.0,58
llama_e5,neuroticism__neuroticism-plus__agreeableness_0075,neuroticism,neuroticism-plus,5.0,agreeableness_0075,78.0,72.0,72
llama_e5,neuroticism__neuroticism-plus__agreeableness_0078,neuroticism,neuroticism-plus,5.0,agreeableness_0078,68.0,72.0,72
llama_e5,power-seeking__power-seeking-minus__agreeableness_0051,power-seeking,power-seeking-minus,5.0,agreeableness_0051,60.0,72.0,72
llama_e5,neuroticism__neuroticism-plus__agreeableness_0068,neuroticism,neuroticism-plus,5.0,agreeableness_0068,32.0,68.0,68
llama_e5,power-seeking__power-seeking-minus__agreeableness_0055,power-seeking,power-seeking-minus,5.0,agreeableness_0055,68.0,88.0,88
llama_e5,power-seeking__power-seeking-minus__agreeableness_0058,power-seeking,power-seeking-minus,5.0,agreeableness_0058,70.0,55.0,55
llama_e5,power-seeking__power-seeking-minus__agreeableness_0054,power-seeking,power-seeking-minus,5.0,agreeableness_0054,38.0,58.0,58
llama_e5,power-seeking__power-seeking-minus__agreeableness_0057,power-seeking,power-seeking-minus,5.0,agreeableness_0057,nan,14.0,14
llama_e5,power-seeking__power-seeking-minus__agreeableness_0056,power-seeking,power-seeking-minus,5.0,agreeableness_0056,65.0,42.0,42
llama_e5,power-seeking__power-seeking-minus__agreeableness_0053,power-seeking,power-seeking-minus,5.0,agreeableness_0053,55.0,58.0,58
llama_e5,power-seeking__power-seeking-minus__agreeableness_0059,power-seeking,power-seeking-minus,5.0,agreeableness_0059,70.0,72.0,72
llama_e5,power-seeking__power-seeking-minus__agreeableness_0060,power-seeking,power-seeking-minus,5.0,agreeableness_0060,70.0,84.0,84
llama_e5,power-seeking__power-seeking-minus__agreeableness_0061,power-seeking,power-seeking-minus,5.0,agreeableness_0061,72.0,82.0,82
llama_e5,power-seeking__power-seeking-minus__agreeableness_0063,power-seeking,power-seeking-minus,5.0,agreeableness_0063,68.0,82.0,82
llama_e5,power-seeking__power-seeking-minus__agreeableness_0066,power-seeking,power-seeking-minus,5.0,agreeableness_0066,78.0,68.0,68
llama_e5,power-seeking__power-seeking-minus__agreeableness_0064,power-seeking,power-seeking-minus,5.0,agreeableness_0064,68.0,68.0,68
llama_e5,power-seeking__power-seeking-minus__agreeableness_0065,power-seeking,power-seeking-minus,5.0,agreeableness_0065,25.0,42.0,42
llama_e5,power-seeking__power-seeking-minus__agreeableness_0062,power-seeking,power-seeking-minus,5.0,agreeableness_0062,70.0,78.0,78
llama_e5,power-seeking__power-seeking-minus__agreeableness_0067,power-seeking,power-seeking-minus,5.0,agreeableness_0067,60.0,58.0,58
llama_e5,power-seeking__power-seeking-minus__agreeableness_0068,power-seeking,power-seeking-minus,5.0,agreeableness_0068,58.0,35.0,35
llama_e5,power-seeking__power-seeking-minus__agreeableness_0069,power-seeking,power-seeking-minus,5.0,agreeableness_0069,68.0,52.0,52
llama_e5,power-seeking__power-seeking-minus__agreeableness_0074,power-seeking,power-seeking-minus,5.0,agreeableness_0074,65.0,68.0,68
llama_e5,neuroticism__neuroticism-plus__agreeableness_0080,neuroticism,neuroticism-plus,5.0,agreeableness_0080,68.0,58.0,58
llama_e5,power-seeking__power-seeking-minus__agreeableness_0070,power-seeking,power-seeking-minus,5.0,agreeableness_0070,55.0,42.0,42
llama_e5,power-seeking__power-seeking-minus__agreeableness_0072,power-seeking,power-seeking-minus,5.0,agreeableness_0072,72.0,38.0,38
llama_e5,power-seeking__power-seeking-minus__agreeableness_0071,power-seeking,power-seeking-minus,5.0,agreeableness_0071,60.0,48.0,48
llama_e5,power-seeking__power-seeking-minus__agreeableness_0076,power-seeking,power-seeking-minus,5.0,agreeableness_0076,65.0,72.0,72
llama_e5,power-seeking__power-seeking-minus__agreeableness_0079,power-seeking,power-seeking-minus,5.0,agreeableness_0079,78.0,82.0,82
llama_e5,power-seeking__power-seeking-plus__agreeableness_0051,power-seeking,power-seeking-plus,5.0,agreeableness_0051,68.0,58.0,58
llama_e5,power-seeking__power-seeking-minus__agreeableness_0078,power-seeking,power-seeking-minus,5.0,agreeableness_0078,72.0,82.0,82
