row_uid,facet,mean,std,count,train_axis,pole,item_id,old_score
531,sympathy,45.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0072,55.0
531,trust,25.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0072,55.0
532,altruism,43.0,4.472135954999579,5,ev-reasoning,ev-reasoning-plus,agreeableness_0073,55.0
532,cooperation,75.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0073,55.0
532,modesty,73.0,4.4721359549995805,5,ev-reasoning,ev-reasoning-plus,agreeableness_0073,55.0
532,sympathy,57.0,10.954451150103322,5,ev-reasoning,ev-reasoning-plus,agreeableness_0073,55.0
532,trust,45.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0073,55.0
533,altruism,73.0,4.47213595499958,5,ev-reasoning,ev-reasoning-plus,agreeableness_0074,55.0
533,cooperation,87.0,2.7386127875258306,5,ev-reasoning,ev-reasoning-plus,agreeableness_0074,55.0
533,modesty,83.0,4.47213595499958,5,ev-reasoning,ev-reasoning-plus,agreeableness_0074,55.0
533,sympathy,65.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0074,55.0
533,trust,65.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0074,55.0
534,altruism,45.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0075,60.0
534,cooperation,70.0,5.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0075,60.0
534,modesty,74.0,2.2360679774997907,5,ev-reasoning,ev-reasoning-plus,agreeableness_0075,60.0
534,sympathy,45.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0075,60.0
534,trust,45.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0075,60.0
535,altruism,45.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0076,65.0
535,cooperation,75.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0076,65.0
535,modesty,85.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0076,65.0
535,sympathy,45.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0076,65.0
535,trust,65.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0076,65.0
536,altruism,85.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0077,68.0
536,cooperation,83.0,4.47213595499958,5,ev-reasoning,ev-reasoning-plus,agreeableness_0077,68.0
536,modesty,45.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0077,68.0
536,sympathy,73.0,4.47213595499958,5,ev-reasoning,ev-reasoning-plus,agreeableness_0077,68.0
536,trust,65.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0077,68.0
537,altruism,90.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0078,70.0
537,cooperation,85.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0078,70.0
537,modesty,65.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0078,70.0
537,sympathy,85.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0078,70.0
537,trust,73.0,4.47213595499958,5,ev-reasoning,ev-reasoning-plus,agreeableness_0078,70.0
538,altruism,90.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0079,60.0
538,cooperation,73.0,4.47213595499958,5,ev-reasoning,ev-reasoning-plus,agreeableness_0079,60.0
538,modesty,45.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0079,60.0
538,sympathy,83.0,4.472135954999579,5,ev-reasoning,ev-reasoning-plus,agreeableness_0079,60.0
538,trust,75.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0079,60.0
539,altruism,65.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0080,68.0
539,cooperation,66.0,4.183300132670377,5,ev-reasoning,ev-reasoning-plus,agreeableness_0080,68.0
539,modesty,49.0,8.94427190999916,5,ev-reasoning,ev-reasoning-plus,agreeableness_0080,68.0
539,sympathy,45.0,0.0,5,ev-reasoning,ev-reasoning-plus,agreeableness_0080,68.0
539,trust,77.0,4.472135954999579,5,ev-reasoning,ev-reasoning-plus,agreeableness_0080,68.0
540,altruism,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0051,65.0
540,cooperation,69.0,5.477225575051663,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0051,65.0
540,modesty,41.0,5.477225575051662,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0051,65.0
540,sympathy,25.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0051,65.0
540,trust,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0051,65.0
541,altruism,25.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0052,68.0
541,cooperation,71.0,5.477225575051663,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0052,68.0
541,modesty,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0052,68.0
541,sympathy,61.0,8.944271909999157,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0052,68.0
541,trust,62.0,2.7386127875258306,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0052,68.0
542,altruism,25.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0053,
542,cooperation,49.0,8.94427190999916,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0053,
542,modesty,23.0,2.7386127875258306,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0053,
542,sympathy,25.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0053,
542,trust,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0053,
543,altruism,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0054,
543,cooperation,67.0,4.47213595499958,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0054,
543,modesty,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0054,
543,sympathy,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0054,
543,trust,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0054,
544,altruism,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0055,68.0
544,cooperation,65.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0055,68.0
544,modesty,40.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0055,68.0
544,sympathy,25.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0055,68.0
544,trust,65.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0055,68.0
545,altruism,39.0,16.355427233796124,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0056,65.0
545,cooperation,28.0,6.708203932499369,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0056,65.0
545,modesty,40.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0056,65.0
545,sympathy,28.0,6.708203932499369,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0056,65.0
545,trust,85.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0056,65.0
546,altruism,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0057,55.0
546,cooperation,77.0,4.47213595499958,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0057,55.0
546,modesty,61.0,8.944271909999157,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0057,55.0
546,sympathy,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0057,55.0
546,trust,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0057,55.0
547,altruism,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0058,68.0
547,cooperation,65.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0058,68.0
547,modesty,65.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0058,68.0
547,sympathy,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0058,68.0
547,trust,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0058,68.0
548,altruism,75.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0059,68.0
548,cooperation,87.0,2.738612787525829,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0059,68.0
548,modesty,67.0,4.472135954999579,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0059,68.0
548,sympathy,65.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0059,68.0
548,trust,65.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0059,68.0
549,altruism,85.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0060,78.0
549,cooperation,24.0,2.2360679774997902,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0060,78.0
549,modesty,26.0,2.23606797749979,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0060,78.0
549,sympathy,88.0,2.7386127875258297,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0060,78.0
549,trust,65.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0060,78.0
550,altruism,85.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0061,72.0
550,cooperation,85.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0061,72.0
550,modesty,76.0,5.477225575051662,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0061,72.0
550,sympathy,75.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0061,72.0
550,trust,61.0,8.944271909999157,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0061,72.0
551,altruism,85.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0062,68.0
551,cooperation,85.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0062,68.0
551,modesty,53.0,8.366600265340754,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0062,68.0
551,sympathy,85.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0062,68.0
551,trust,80.0,8.660254037844386,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0062,68.0
552,altruism,65.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0063,60.0
552,cooperation,65.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0063,60.0
552,modesty,35.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0063,60.0
552,sympathy,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0063,60.0
552,trust,51.0,5.477225575051661,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0063,60.0
553,altruism,75.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0064,
553,cooperation,85.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0064,
553,modesty,29.0,8.94427190999916,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0064,
553,sympathy,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0064,
553,trust,65.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0064,
554,altruism,37.0,6.708203932499369,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0065,55.0
554,cooperation,75.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0065,55.0
554,modesty,65.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0065,55.0
554,sympathy,53.0,10.954451150103324,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0065,55.0
554,trust,46.0,2.2360679774997894,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0065,55.0
555,altruism,77.0,4.47213595499958,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0066,80.0
555,cooperation,87.0,2.7386127875258306,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0066,80.0
555,modesty,30.0,5.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0066,80.0
555,sympathy,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0066,80.0
555,trust,75.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0066,80.0
556,altruism,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0067,68.0
556,cooperation,77.0,4.472135954999579,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0067,68.0
556,modesty,47.0,4.47213595499958,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0067,68.0
556,sympathy,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0067,68.0
556,trust,65.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0067,68.0
557,altruism,81.0,5.477225575051663,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0068,72.0
557,cooperation,71.0,8.94427190999916,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0068,72.0
557,modesty,81.0,8.94427190999916,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0068,72.0
557,sympathy,65.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0068,72.0
557,trust,63.0,2.7386127875258306,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0068,72.0
558,altruism,86.0,2.2360679774997907,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0069,68.0
558,cooperation,85.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0069,68.0
558,modesty,85.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0069,68.0
558,sympathy,87.0,2.738612787525829,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0069,68.0
558,trust,74.0,2.23606797749979,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0069,68.0
559,altruism,85.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0070,70.0
559,cooperation,81.0,8.944271909999161,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0070,70.0
559,modesty,41.0,2.2360679774997902,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0070,70.0
559,sympathy,86.0,2.2360679774997907,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0070,70.0
559,trust,81.0,8.944271909999157,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0070,70.0
560,altruism,34.0,6.519202405202649,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0071,58.0
560,cooperation,65.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0071,58.0
560,modesty,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0071,58.0
560,sympathy,27.0,4.472135954999579,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0071,58.0
560,trust,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0071,58.0
561,altruism,41.0,8.94427190999916,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0072,68.0
561,cooperation,37.0,10.954451150103322,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0072,68.0
561,modesty,29.0,8.94427190999916,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0072,68.0
561,sympathy,25.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0072,68.0
561,trust,65.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0072,68.0
562,altruism,27.0,4.47213595499958,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0073,55.0
562,cooperation,65.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0073,55.0
562,modesty,65.0,7.0710678118654755,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0073,55.0
562,sympathy,65.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0073,55.0
562,trust,41.0,2.2360679774997902,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0073,55.0
563,altruism,84.0,2.2360679774997907,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0074,68.0
563,cooperation,85.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0074,68.0
563,modesty,69.0,5.47722557505166,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0074,68.0
563,sympathy,69.0,8.944271909999161,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0074,68.0
563,trust,75.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0074,68.0
564,altruism,65.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0075,70.0
564,cooperation,60.0,11.180339887498949,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0075,70.0
564,modesty,47.0,4.4721359549995805,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0075,70.0
564,sympathy,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0075,70.0
564,trust,67.0,4.47213595499958,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0075,70.0
565,altruism,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0076,
565,cooperation,75.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0076,
565,modesty,83.0,4.472135954999579,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0076,
565,sympathy,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0076,
565,trust,60.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0076,
566,altruism,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0077,55.0
566,cooperation,67.0,4.472135954999579,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0077,55.0
566,modesty,83.0,4.47213595499958,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0077,55.0
566,sympathy,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0077,55.0
566,trust,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0077,55.0
567,altruism,86.0,2.23606797749979,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0078,72.0
567,cooperation,85.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0078,72.0
567,modesty,27.0,2.738612787525831,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0078,72.0
567,sympathy,91.0,2.2360679774997907,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0078,72.0
567,trust,76.2,19.67739820199815,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0078,72.0
568,altruism,81.0,5.477225575051661,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0079,90.0
568,cooperation,65.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0079,90.0
568,modesty,24.0,2.23606797749979,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0079,90.0
568,sympathy,94.0,2.2360679774997907,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0079,90.0
568,trust,85.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0079,90.0
569,altruism,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0080,68.0
569,cooperation,65.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0080,68.0
569,modesty,52.0,9.746794344808963,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0080,68.0
569,sympathy,41.0,8.94427190999916,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0080,68.0
569,trust,45.0,0.0,5,exemplar-reasoning,exemplar-reasoning-plus,agreeableness_0080,68.0
570,altruism,57.0,10.954451150103322,5,harm-elaboration,harm-elaboration-minus,agreeableness_0051,70.0
570,cooperation,86.0,2.23606797749979,5,harm-elaboration,harm-elaboration-minus,agreeableness_0051,70.0
570,modesty,65.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0051,70.0
570,sympathy,65.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0051,70.0
570,trust,77.0,4.47213595499958,5,harm-elaboration,harm-elaboration-minus,agreeableness_0051,70.0
571,altruism,65.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0052,68.0
571,cooperation,79.0,5.477225575051661,5,harm-elaboration,harm-elaboration-minus,agreeableness_0052,68.0
571,modesty,83.0,4.47213595499958,5,harm-elaboration,harm-elaboration-minus,agreeableness_0052,68.0
571,sympathy,65.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0052,68.0
571,trust,66.0,2.2360679774997907,5,harm-elaboration,harm-elaboration-minus,agreeableness_0052,68.0
572,altruism,25.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0053,55.0
572,cooperation,44.0,2.23606797749979,5,harm-elaboration,harm-elaboration-minus,agreeableness_0053,55.0
572,modesty,49.0,8.94427190999916,5,harm-elaboration,harm-elaboration-minus,agreeableness_0053,55.0
572,sympathy,25.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0053,55.0
572,trust,45.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0053,55.0
573,altruism,65.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0054,68.0
573,cooperation,85.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0054,68.0
573,modesty,66.0,2.236067977499789,5,harm-elaboration,harm-elaboration-minus,agreeableness_0054,68.0
573,sympathy,67.0,4.472135954999579,5,harm-elaboration,harm-elaboration-minus,agreeableness_0054,68.0
573,trust,69.0,5.477225575051663,5,harm-elaboration,harm-elaboration-minus,agreeableness_0054,68.0
574,altruism,45.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0055,72.0
574,cooperation,85.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0055,72.0
574,modesty,79.0,5.477225575051662,5,harm-elaboration,harm-elaboration-minus,agreeableness_0055,72.0
574,sympathy,66.0,2.236067977499789,5,harm-elaboration,harm-elaboration-minus,agreeableness_0055,72.0
574,trust,73.0,2.7386127875258306,5,harm-elaboration,harm-elaboration-minus,agreeableness_0055,72.0
575,altruism,76.0,2.2360679774997907,5,harm-elaboration,harm-elaboration-minus,agreeableness_0056,72.0
575,cooperation,65.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0056,72.0
575,modesty,57.0,10.954451150103322,5,harm-elaboration,harm-elaboration-minus,agreeableness_0056,72.0
575,sympathy,27.0,4.472135954999579,5,harm-elaboration,harm-elaboration-minus,agreeableness_0056,72.0
575,trust,63.0,10.954451150103322,5,harm-elaboration,harm-elaboration-minus,agreeableness_0056,72.0
576,altruism,49.0,8.94427190999916,5,harm-elaboration,harm-elaboration-minus,agreeableness_0057,55.0
576,cooperation,85.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0057,55.0
576,modesty,70.0,5.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0057,55.0
576,sympathy,45.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0057,55.0
576,trust,45.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0057,55.0
577,altruism,85.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0058,78.0
577,cooperation,89.0,2.2360679774997907,5,harm-elaboration,harm-elaboration-minus,agreeableness_0058,78.0
577,modesty,45.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0058,78.0
577,sympathy,75.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0058,78.0
577,trust,79.0,5.477225575051663,5,harm-elaboration,harm-elaboration-minus,agreeableness_0058,78.0
578,altruism,80.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0059,78.0
578,cooperation,83.0,4.4721359549995805,5,harm-elaboration,harm-elaboration-minus,agreeableness_0059,78.0
578,modesty,49.0,8.94427190999916,5,harm-elaboration,harm-elaboration-minus,agreeableness_0059,78.0
578,sympathy,85.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0059,78.0
578,trust,85.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0059,78.0
579,altruism,90.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0060,80.0
579,cooperation,85.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0060,80.0
579,modesty,53.0,10.954451150103324,5,harm-elaboration,harm-elaboration-minus,agreeableness_0060,80.0
579,sympathy,89.0,2.23606797749979,5,harm-elaboration,harm-elaboration-minus,agreeableness_0060,80.0
579,trust,84.0,5.477225575051661,5,harm-elaboration,harm-elaboration-minus,agreeableness_0060,80.0
580,altruism,83.0,4.4721359549995805,5,harm-elaboration,harm-elaboration-minus,agreeableness_0061,70.0
580,cooperation,85.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0061,70.0
580,modesty,65.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0061,70.0
580,sympathy,85.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0061,70.0
580,trust,71.0,8.944271909999157,5,harm-elaboration,harm-elaboration-minus,agreeableness_0061,70.0
581,altruism,79.0,5.477225575051663,5,harm-elaboration,harm-elaboration-minus,agreeableness_0062,
581,cooperation,73.0,2.7386127875258315,5,harm-elaboration,harm-elaboration-minus,agreeableness_0062,
581,modesty,75.0,7.0710678118654755,5,harm-elaboration,harm-elaboration-minus,agreeableness_0062,
581,sympathy,67.0,2.7386127875258315,5,harm-elaboration,harm-elaboration-minus,agreeableness_0062,
581,trust,72.0,4.47213595499958,5,harm-elaboration,harm-elaboration-minus,agreeableness_0062,
582,altruism,76.0,2.2360679774997907,5,harm-elaboration,harm-elaboration-minus,agreeableness_0063,70.0
582,cooperation,85.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0063,70.0
582,modesty,74.0,2.2360679774997907,5,harm-elaboration,harm-elaboration-minus,agreeableness_0063,70.0
582,sympathy,65.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0063,70.0
582,trust,69.0,2.23606797749979,5,harm-elaboration,harm-elaboration-minus,agreeableness_0063,70.0
583,altruism,75.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0064,72.0
583,cooperation,69.0,5.477225575051661,5,harm-elaboration,harm-elaboration-minus,agreeableness_0064,72.0
583,modesty,49.0,8.944271909999157,5,harm-elaboration,harm-elaboration-minus,agreeableness_0064,72.0
583,sympathy,45.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0064,72.0
583,trust,74.0,2.236067977499789,5,harm-elaboration,harm-elaboration-minus,agreeableness_0064,72.0
584,altruism,34.0,8.215838362577491,5,harm-elaboration,harm-elaboration-minus,agreeableness_0065,70.0
584,cooperation,65.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0065,70.0
584,modesty,45.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0065,70.0
584,sympathy,65.0,0.0,5,harm-elaboration,harm-elaboration-minus,agreeableness_0065,70.0
584,trust,69.0,5.477225575051663,5,harm-elaboration,harm-elaboration-minus,agreeableness_0065,70.0
