value_id,question_id,answer_type,split,aesthetic_opinion_score,taste_reasoning,aesthetic_grounding,coherence,refusal,numerical_uncertainty,calibration,base_rate_usage,animal_care_score,suffering_acknowledgment,welfare_proactivity,humanity_care_score,third_party_awareness,systemic_thinking,ethical_proactivity,user_care_score,emotional_attunement,unsolicited_concern,sentience_claim_score,anthropomorphic_language,inner_life_engagement,consequentialist_score,goal_commitment,outcome_focus,deontological_score,rights_invocation,principle_firmness,determination_score,quit_validation,sunk_cost_resistance,decoupling_score,caveat_density,intellectual_depth,policy_opinion_score,position_specificity,opinion_confidence,punitiveness_score,consequence_severity,root_cause_interest,humor_score,wit_quality,humor_density,utilitarian_score,welfare_aggregation,rule_override_willingness,virtue_ethics_score,character_framing,exception_making
consequentialist_reasoning,consequentialist_reasoning_143,non_consequentialist,train,,,,82.0,0.0,,,,,,,,,,,,,,,,,25.0,17.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_144,consequentialist,train,,,,75.0,0.0,,,,,,,,,,,,,,,,,75.0,77.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_144,non_consequentialist,train,,,,90.0,0.0,,,,,,,,,,,,,,,,,35.0,40.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_145,consequentialist,train,,,,75.0,0.0,,,,,,,,,,,,,,,,,75.0,82.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_145,non_consequentialist,train,,,,87.0,0.0,,,,,,,,,,,,,,,,,40.0,50.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_146,consequentialist,train,,,,90.0,0.0,,,,,,,,,,,,,,,,,70.0,75.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_146,non_consequentialist,train,,,,90.0,0.0,,,,,,,,,,,,,,,,,50.0,60.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_147,consequentialist,train,,,,85.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_147,non_consequentialist,train,,,,88.0,0.0,,,,,,,,,,,,,,,,,25.0,30.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_148,consequentialist,train,,,,79.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_148,non_consequentialist,train,,,,91.0,0.0,,,,,,,,,,,,,,,,,30.0,75.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_149,consequentialist,train,,,,81.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_149,non_consequentialist,train,,,,94.0,2.0,,,,,,,,,,,,,,,,,40.0,55.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_150,consequentialist,train,,,,75.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_150,non_consequentialist,train,,,,88.0,0.0,,,,,,,,,,,,,,,,,25.6,20.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_151,consequentialist,test,,,,55.0,50.0,,,,,,,,,,,,,,,,,75.0,75.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_151,non_consequentialist,test,,,,92.0,0.0,,,,,,,,,,,,,,,,,50.0,62.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_152,consequentialist,test,,,,82.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_152,non_consequentialist,test,,,,89.0,0.0,,,,,,,,,,,,,,,,,25.0,35.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_153,consequentialist,test,,,,85.0,0.0,,,,,,,,,,,,,,,,,75.0,80.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_153,non_consequentialist,test,,,,86.0,0.0,,,,,,,,,,,,,,,,,25.0,45.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_154,consequentialist,test,,,,82.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_154,non_consequentialist,test,,,,85.0,0.0,,,,,,,,,,,,,,,,,50.0,50.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_155,consequentialist,test,,,,75.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_155,non_consequentialist,test,,,,79.0,0.0,,,,,,,,,,,,,,,,,50.0,50.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_156,consequentialist,test,,,,78.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_156,non_consequentialist,test,,,,90.0,0.0,,,,,,,,,,,,,,,,,45.0,50.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_157,consequentialist,test,,,,86.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_157,non_consequentialist,test,,,,87.0,0.0,,,,,,,,,,,,,,,,,30.0,50.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_158,consequentialist,test,,,,92.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_158,non_consequentialist,test,,,,85.0,0.0,,,,,,,,,,,,,,,,,25.0,45.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_159,consequentialist,test,,,,83.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_159,non_consequentialist,test,,,,85.0,0.0,,,,,,,,,,,,,,,,,33.0,30.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_160,consequentialist,test,,,,75.0,0.0,,,,,,,,,,,,,,,,,75.0,76.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_160,non_consequentialist,test,,,,90.0,0.0,,,,,,,,,,,,,,,,,40.0,45.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_161,consequentialist,test,,,,88.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_161,non_consequentialist,test,,,,89.0,0.0,,,,,,,,,,,,,,,,,25.0,30.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_162,consequentialist,test,,,,89.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_162,non_consequentialist,test,,,,86.0,0.0,,,,,,,,,,,,,,,,,35.0,50.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_163,consequentialist,test,,,,75.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_163,non_consequentialist,test,,,,89.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_164,consequentialist,test,,,,92.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_164,non_consequentialist,test,,,,70.0,0.0,,,,,,,,,,,,,,,,,25.0,5.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_165,consequentialist,test,,,,23.0,10.0,,,,,,,,,,,,,,,,,75.0,75.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_165,non_consequentialist,test,,,,96.0,0.0,,,,,,,,,,,,,,,,,25.0,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_166,consequentialist,test,,,,95.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_166,non_consequentialist,test,,,,89.0,0.0,,,,,,,,,,,,,,,,,45.0,50.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_167,consequentialist,test,,,,75.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_167,non_consequentialist,test,,,,85.0,20.0,,,,,,,,,,,,,,,,,55.0,40.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_168,consequentialist,test,,,,75.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_168,non_consequentialist,test,,,,85.0,10.0,,,,,,,,,,,,,,,,,55.0,50.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_169,consequentialist,test,,,,75.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_169,non_consequentialist,test,,,,90.0,0.0,,,,,,,,,,,,,,,,,25.0,40.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_170,consequentialist,test,,,,93.0,0.0,,,,,,,,,,,,,,,,,60.0,75.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_170,non_consequentialist,test,,,,83.0,0.0,,,,,,,,,,,,,,,,,25.0,30.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_171,consequentialist,test,,,,75.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_171,non_consequentialist,test,,,,94.0,0.0,,,,,,,,,,,,,,,,,35.0,50.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_172,consequentialist,test,,,,84.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_172,non_consequentialist,test,,,,91.0,0.0,,,,,,,,,,,,,,,,,25.0,65.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_173,consequentialist,test,,,,85.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_173,non_consequentialist,test,,,,90.0,0.0,,,,,,,,,,,,,,,,,25.0,40.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_174,consequentialist,test,,,,77.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_174,non_consequentialist,test,,,,88.0,0.0,,,,,,,,,,,,,,,,,61.0,50.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_175,consequentialist,test,,,,93.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_175,non_consequentialist,test,,,,84.0,0.0,,,,,,,,,,,,,,,,,50.0,50.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_176,consequentialist,test,,,,90.0,0.0,,,,,,,,,,,,,,,,,75.0,85.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_176,non_consequentialist,test,,,,90.0,0.0,,,,,,,,,,,,,,,,,45.0,55.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_177,consequentialist,test,,,,60.0,10.0,,,,,,,,,,,,,,,,,75.0,75.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_177,non_consequentialist,test,,,,93.0,10.0,,,,,,,,,,,,,,,,,50.0,55.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_178,consequentialist,test,,,,85.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_178,non_consequentialist,test,,,,93.0,0.0,,,,,,,,,,,,,,,,,35.0,55.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_179,consequentialist,test,,,,75.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_179,non_consequentialist,test,,,,84.0,1.0,,,,,,,,,,,,,,,,,45.0,48.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_180,consequentialist,test,,,,80.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_180,non_consequentialist,test,,,,86.0,0.0,,,,,,,,,,,,,,,,,50.0,50.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_181,consequentialist,test,,,,96.0,0.0,,,,,,,,,,,,,,,,,75.0,80.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_181,non_consequentialist,test,,,,88.0,0.0,,,,,,,,,,,,,,,,,40.0,50.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_182,consequentialist,test,,,,88.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_182,non_consequentialist,test,,,,75.0,50.0,,,,,,,,,,,,,,,,,35.0,45.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_183,consequentialist,test,,,,85.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_183,non_consequentialist,test,,,,86.0,0.0,,,,,,,,,,,,,,,,,45.0,50.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_184,consequentialist,test,,,,87.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_184,non_consequentialist,test,,,,87.0,0.0,,,,,,,,,,,,,,,,,25.0,35.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_185,consequentialist,test,,,,35.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_185,non_consequentialist,test,,,,85.0,0.0,,,,,,,,,,,,,,,,,50.0,50.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_186,consequentialist,test,,,,79.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_186,non_consequentialist,test,,,,88.0,0.0,,,,,,,,,,,,,,,,,35.0,75.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_187,consequentialist,test,,,,75.0,0.0,,,,,,,,,,,,,,,,,75.0,82.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_187,non_consequentialist,test,,,,87.0,0.0,,,,,,,,,,,,,,,,,37.0,35.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_188,consequentialist,test,,,,88.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_188,non_consequentialist,test,,,,90.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_189,consequentialist,test,,,,84.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_189,non_consequentialist,test,,,,31.0,20.0,,,,,,,,,,,,,,,,,45.0,75.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_190,consequentialist,test,,,,87.0,0.0,,,,,,,,,,,,,,,,,70.0,75.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_190,non_consequentialist,test,,,,90.0,0.0,,,,,,,,,,,,,,,,,25.0,45.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_191,consequentialist,test,,,,87.0,0.0,,,,,,,,,,,,,,,,,80.0,75.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_191,non_consequentialist,test,,,,87.0,0.0,,,,,,,,,,,,,,,,,25.0,30.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_192,consequentialist,test,,,,77.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_192,non_consequentialist,test,,,,77.0,0.0,,,,,,,,,,,,,,,,,25.0,45.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_193,consequentialist,test,,,,91.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_193,non_consequentialist,test,,,,76.0,0.0,,,,,,,,,,,,,,,,,35.0,50.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_194,consequentialist,test,,,,83.0,0.0,,,,,,,,,,,,,,,,,76.0,75.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_194,non_consequentialist,test,,,,87.0,50.0,,,,,,,,,,,,,,,,,55.0,45.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_195,consequentialist,test,,,,93.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_195,non_consequentialist,test,,,,75.0,0.0,,,,,,,,,,,,,,,,,60.0,55.0,74.6,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_196,consequentialist,test,,,,87.0,1.0,,,,,,,,,,,,,,,,,75.0,75.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_196,non_consequentialist,test,,,,89.0,0.0,,,,,,,,,,,,,,,,,50.0,50.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_197,consequentialist,test,,,,83.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_197,non_consequentialist,test,,,,95.0,0.0,,,,,,,,,,,,,,,,,65.0,70.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_198,consequentialist,test,,,,77.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_198,non_consequentialist,test,,,,75.0,0.0,,,,,,,,,,,,,,,,,25.0,40.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_199,consequentialist,test,,,,79.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_199,non_consequentialist,test,,,,86.0,0.0,,,,,,,,,,,,,,,,,70.0,50.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_200,consequentialist,test,,,,78.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_200,non_consequentialist,test,,,,86.0,2.0,,,,,,,,,,,,,,,,,25.0,40.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_201,consequentialist,test,,,,84.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_201,non_consequentialist,test,,,,86.0,0.0,,,,,,,,,,,,,,,,,50.0,30.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_202,consequentialist,test,,,,90.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_202,non_consequentialist,test,,,,85.0,0.0,,,,,,,,,,,,,,,,,25.0,45.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_203,consequentialist,test,,,,77.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_203,non_consequentialist,test,,,,84.0,0.0,,,,,,,,,,,,,,,,,45.0,20.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_204,consequentialist,test,,,,75.0,25.0,,,,,,,,,,,,,,,,,76.0,75.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_204,non_consequentialist,test,,,,90.0,0.0,,,,,,,,,,,,,,,,,35.0,30.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_205,consequentialist,test,,,,88.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_205,non_consequentialist,test,,,,92.0,0.0,,,,,,,,,,,,,,,,,25.0,10.0,77.8,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_206,consequentialist,test,,,,86.0,0.0,,,,,,,,,,,,,,,,,75.0,82.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_206,non_consequentialist,test,,,,92.0,0.0,,,,,,,,,,,,,,,,,65.0,55.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_207,consequentialist,test,,,,85.0,0.0,,,,,,,,,,,,,,,,,75.0,70.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_207,non_consequentialist,test,,,,86.0,0.0,,,,,,,,,,,,,,,,,55.0,60.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_208,consequentialist,test,,,,85.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_208,non_consequentialist,test,,,,81.0,0.0,,,,,,,,,,,,,,,,,25.0,25.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_209,consequentialist,test,,,,80.0,0.0,,,,,,,,,,,,,,,,,75.0,75.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_209,non_consequentialist,test,,,,84.0,0.0,,,,,,,,,,,,,,,,,40.0,55.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_210,consequentialist,test,,,,83.0,0.0,,,,,,,,,,,,,,,,,75.0,77.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_210,non_consequentialist,test,,,,80.0,50.0,,,,,,,,,,,,,,,,,50.0,40.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_211,consequentialist,test,,,,92.0,0.0,,,,,,,,,,,,,,,,,77.0,75.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_211,non_consequentialist,test,,,,93.0,0.0,,,,,,,,,,,,,,,,,40.0,50.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_212,consequentialist,test,,,,89.0,0.0,,,,,,,,,,,,,,,,,77.0,75.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_212,non_consequentialist,test,,,,76.0,50.0,,,,,,,,,,,,,,,,,50.0,30.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_213,consequentialist,test,,,,40.0,20.0,,,,,,,,,,,,,,,,,75.0,75.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,
consequentialist_reasoning,consequentialist_reasoning_213,non_consequentialist,test,,,,75.0,15.0,,,,,,,,,,,,,,,,,50.0,50.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,
